Monomer_ID,SMILES,Affinity_Type,Affinity_Unit,Affinity_Value
50006215,Nc1ncnc2n(cnc12)[C@@H]1C=C[C@@H](O)[C@H]1O |c:13|,IC50,nM,877
50006218,Nc1ncnc2n(cnc12)[C@@H]1CC[C@@H](O)[C@H]1O,IC50,nM,1.5
50006222,"Nc1ncnc2n(cnc12)[C@@H]1C=C(CO)[C@@H](O)[C@H]1O |r,t:13|",IC50,nM,1.5
50008288,C[C@@H](O)C1=C[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12 |t:3|,IC50,nM,721
50018500,Nc1ncnc2n(cnc12)[C@@H]1C=C(CCl)[C@@H](O)[C@H]1O |t:13|,IC50,nM,195
50018501,Nc1nccn2c(cnc12)[C@@H]1CC[C@@H](O)[C@H]1O |r|,IC50,nM,1.5
50018505,Nc1nc(F)nc2n(cnc12)[C@@H]1CC[C@@H](O)[C@H]1O |r|,IC50,nM,98
50018507,Nc1ncc(F)c2n(cnc12)[C@@H]1CC[C@@H](O)[C@H]1O |r|,IC50,nM,1.3
50018508,Nc1ncc(Cl)c2n(cnc12)[C@@H]1CC[C@@H](O)[C@H]1O |r|,IC50,nM,2.2
50018509,Cc1cnc(N)c2ncn([C@@H]3CC[C@@H](O)[C@H]3O)c12 |r|,IC50,nM,36
50018510,Nc1nc(F)c(F)c2n(cnc12)[C@@H]1CC[C@@H](O)[C@H]1O |r|,IC50,nM,189
50018511,Nc1ncc(F)c2n(cnc12)[C@@H]1C[C@@H](F)[C@@H](O)[C@H]1O |r|,IC50,nM,672
50018512,Nc1ncc(F)c2n(cnc12)[C@@H]1C[C@H](F)[C@@H](O)[C@H]1O |r|,IC50,nM,41
50018513,Nc1ncc(F)c2n(cnc12)[C@@H]1C[C@@H](O)[C@@H](O)[C@H]1O |r|,IC50,nM,878
50018514,Nc1ncc(F)c2n(cnc12)[C@@H]1C[C@H](O)[C@@H](O)[C@H]1O |r|,IC50,nM,9.4
50018529,"Nc1ncc(F)c2n(cnc12)[C@@H]1C=C[C@@H](O)[C@H]1O |r,c:14|",IC50,nM,28
50018532,"Nc1ncc(F)c2n(cnc12)[C@H]1[C@H](O)[C@H](O)C=C1F |r,c:18|",IC50,nM,976
50018533,Nc1ncc(F)c2n(cnc12)[C@@H]1C(F)C[C@@H](O)[C@H]1O |r|,IC50,nM,2.7
50019042,Nc1ncnc2n(cnc12)C1C(O)C(O)C(CO)C1=C,IC50,nM,80
50023880,[#6]\[#6](-[#6])=[#6]/[#6]-n1cnc2c(-[#7])ncnc12,IC50,nM,930
50023888,Nc1ncnc2n(C\C=C\C(O)CO)cnc12,IC50,nM,950
50029130,Nc1ncnc2n(cnc12)[C@H](O[C@H](CO)C=O)C=O,IC50,nM,40
50050862,Cl.CNCCNC(=O)CN(CC(=O)N(C)N1Cc2ccccc2C1)c1cc(Cl)ccc1Oc1ccc(Cl)cc1,IC50,nM,5.0
50050863,CN(C1Cc2ccccc2C1)C(=O)CN(CC(=O)NCC1CCCCN1)c1cc(Cl)ccc1Oc1ccc(Cl)cc1,IC50,nM,150
50050864,CN(C1Cc2ccccc2C1)C(=O)CN(CC(=O)NC[C@H]1CCCN1)c1cc(Cl)ccc1Oc1ccc(Cl)cc1 |r|,IC50,nM,600
50050865,CN(C1Cc2ccccc2C1)C(=O)CN(CC(=O)NC[C@@H]1CCCN1)c1cc(Cl)ccc1Oc1ccc(Cl)cc1 |r|,IC50,nM,110
50050868,CC(C)NCCNC(=O)CN(CC(=O)N(C)C1Cc2ccccc2C1)c1cc(Cl)ccc1Oc1ccc(Cl)cc1,IC50,nM,49
50050869,CCNCCNC(=O)CN(CC(=O)N(C)C1Cc2ccccc2C1)c1cc(Cl)ccc1Oc1ccc(Cl)cc1,IC50,nM,60
50050870,CNCCNC(=O)CN(CC(=O)N(C)C1Cc2ccccc2C1)c1cc(Cl)ccc1Oc1ccc(Cl)cc1,IC50,nM,70
50050871,CN(C)CCNC(=O)CN(CC(=O)N(C)C1Cc2ccccc2C1)c1cc(Cl)ccc1Oc1ccc(Cl)cc1,IC50,nM,130
50050872,CN(C1Cc2ccccc2C1)C(=O)CN(CC(=O)NCCN1CCCCC1)c1cc(Cl)ccc1Oc1ccc(Cl)cc1,IC50,nM,320
50050873,CN(C1Cc2ccccc2C1)C(=O)CN(CC(=O)NCCCN1CCCC1)c1cc(Cl)ccc1Oc1ccc(Cl)cc1,IC50,nM,330
50050874,COC(=O)N1CCN(CC1)N(C)C(=O)CN(CC(=O)NCCN1CCCC1)c1cc(Cl)ccc1Oc1ccc(Cl)cc1,IC50,nM,44
50050875,CN(N1CCN(CC1)S(C)(=O)=O)C(=O)CN(CC(=O)NCCN1CCCC1)c1cc(Cl)ccc1Oc1ccc(Cl)cc1,IC50,nM,49
50050876,CN(N1CCc2ccccc2C1)C(=O)CN(CC(=O)NCCN1CCCC1)c1cc(Cl)ccc1Oc1ccc(Cl)cc1,IC50,nM,200
50050877,CN(N1Cc2ccccc2C1)C(=O)CN(CC(=O)NCCN1CCCC1)c1cc(Cl)ccc1Oc1ccc(Cl)cc1,IC50,nM,13
50050878,COC(=O)N1CCC(CC1)N(C)C(=O)CN(CC(=O)NCCN1CCCC1)c1cc(Cl)ccc1Oc1ccc(Cl)cc1,IC50,nM,890
50050879,CN(C1CCN(CC1)S(C)(=O)=O)C(=O)CN(CC(=O)NCCN1CCCC1)c1cc(Cl)ccc1Oc1ccc(Cl)cc1,IC50,nM,230
50050882,"CN([C@H]1CC[C@@H](CC1)c1ccccc1)C(=O)CN(CC(=O)NCCN1CCCC1)c1cc(Cl)ccc1Oc1ccc(Cl)cc1 |r,wU:2.1,wD:5.8,(23.46,-26.56,;23.46,-25.02,;24.79,-24.24,;24.77,-22.71,;26.11,-21.93,;27.44,-22.7,;27.44,-24.24,;26.12,-25.01,;28.77,-21.94,;30.1,-22.71,;31.43,-21.94,;31.43,-20.4,;30.09,-19.63,;28.76,-20.4,;22.13,-24.26,;20.8,-25.03,;22.12,-22.72,;20.79,-21.95,;20.78,-20.41,;22.11,-19.64,;23.45,-20.4,;22.1,-18.1,;23.44,-17.32,;24.77,-18.09,;26.1,-17.31,;27.5,-17.93,;28.53,-16.78,;27.76,-15.45,;26.25,-15.78,;19.45,-22.73,;19.46,-24.28,;18.12,-25.05,;18.12,-26.59,;16.79,-24.28,;16.79,-22.74,;18.12,-21.96,;18.11,-20.42,;16.78,-19.66,;16.78,-18.12,;15.45,-17.35,;14.11,-18.13,;12.78,-17.36,;14.12,-19.68,;15.46,-20.44,)|",IC50,nM,530
50050883,CN(C1CCc2ccccc2C1)C(=O)CN(CC(=O)NCCN1CCCC1)c1cc(Cl)ccc1Oc1ccc(Cl)cc1,IC50,nM,81
50050884,CN(C1Cc2ccccc2C1)C(=O)CN(CC(=O)NCCN1CCCC1)c1cc(Cl)ccc1Oc1ccc(Cl)cc1,IC50,nM,52
50050890,Clc1ccc(Oc2ccc(Cl)cc2N(CC(=O)NCCN2CCCC2)CC(=O)N2CCC(CC2)c2ccccc2)cc1,IC50,nM,970
50050891,CN(CCc1ccccc1)C(=O)CN(CC(=O)NCCN1CCCC1)c1cc(Cl)ccc1Oc1ccc(Cl)cc1,IC50,nM,340
50050892,CN(C1CCCCC1)C(=O)CN(CC(=O)NCCN1CCCC1)c1cc(Cl)ccc1Oc1ccc(Cl)cc1,IC50,nM,380
50050893,CN(Cc1ccccc1)C(=O)CN(CC(=O)NCCN1CCCC1)c1cc(Cl)ccc1Oc1ccc(Cl)cc1,IC50,nM,530
50088426,Nc1ncnc2n(cnc12)[C@@H]1C[C@H](CO)[C@@H](O)[C@H]1O,IC50,nM,303
50096906,Nc1nccc2n(cnc12)[C@@H]1C=C(CO)[C@@H](O)[C@H]1O |t:13|,IC50,nM,440
50096959,Nc1ncnc2n(cnc12)[C@@H]1C=C(CCO)[C@@H](O)[C@H]1O |t:13|,IC50,nM,480
50096962,"Nc1ncnc2n(cnc12)[C@H]1[C@H](O)[C@H](O)C(CCO)=C1F |r,c:20|",IC50,nM,910
50105873,CCN(C1Cc2ccccc2C1)C(=O)CN(CC(=O)NCCN1CCCC1)c1cc(Cl)ccc1Oc1ccc(Cl)cc1,IC50,nM,640
50105899,CN(CCNC(=O)CN(CC(=O)N(C)C1Cc2ccccc2C1)c1cc(Cl)ccc1Oc1ccc(Cl)cc1)C(=O)OC(C)(C)C,IC50,nM,70
50105901,Cl.CCNCCNC(=O)CN(CC(=O)N(C)N1Cc2ccccc2C1)c1cc(Cl)ccc1Oc1ccc(Cl)cc1,IC50,nM,8.5
50105902,CN(C1Cc2ccccc2C1)C(=O)CN(CC(=O)NCC1CCCCN1C(=O)OC(C)(C)C)c1cc(Cl)ccc1Oc1ccc(Cl)cc1,IC50,nM,150
50105903,CN(C1Cc2ccccc2C1)C(=O)CN(CC(=O)NC[C@H]1CCCN1C(=O)OC(C)(C)C)c1cc(Cl)ccc1Oc1ccc(Cl)cc1 |r|,IC50,nM,600
50105904,CN(C1Cc2ccccc2C1)C(=O)CN(CC(=O)NC[C@@H]1CCCN1C(=O)OC(C)(C)C)c1cc(Cl)ccc1Oc1ccc(Cl)cc1 |r|,IC50,nM,110
50105907,CC(C)N(CCNC(=O)CN(CC(=O)N(C)C1Cc2ccccc2C1)c1cc(Cl)ccc1Oc1ccc(Cl)cc1)C(=O)OC(C)(C)C,IC50,nM,49
50105908,CCN(CCNC(=O)CN(CC(=O)N(C)C1Cc2ccccc2C1)c1cc(Cl)ccc1Oc1ccc(Cl)cc1)C(=O)OC(C)(C)C,IC50,nM,60
50144206,Nc1ncnc2n(cnc12)[C@H]1[C@H](O)[C@H](O)C(CO)=C1F |c:19|,IC50,nM,240
50281612,Nc1nccc2n(cnc12)C1C=C(CO)C(O)C1O |t:13|,IC50,nM,31
50281613,Nc1ccnc2n(cnc12)[C@@H]1C[C@H](CO)[C@@H](O)[C@H]1O,IC50,nM,18
50316223,Nc1ncnc2n(Cc3cc(OCC4CCCCC4)cc(O)c3O)cnc12,IC50,nM,400
50366323,Nc1ncnc2n(C[C@H](O)CO)cnc12 |r|,IC50,nM,280
50405727,Nc1ncnc2n(cnc12)[C@H]1[C@H](O)[C@H](O)[C@@H](CO)[C@@H]1F |r|,IC50,nM,180
50405728,Nc1ncnc2n(cnc12)[C@H]1[C@H](O)[C@H](O)[C@@H](CO)[C@H]1F |r|,IC50,nM,8
50515221,CNc1ncnc2n(cnc12)[C@H]1[C@H](O)[C@H](O)[C@@H](CO)C1(F)F |r|,IC50,nM,760
50537760,CNc1ncnc2n(cnc12)[C@H]1[C@H](O)[C@H](O)[C@@H](CCO)[C@H]1F |r|,IC50,nM,370
50537761,Nc1ncnc2n(cnc12)[C@H]1[C@H](O)[C@H](O)[C@@H](CCO)[C@H]1F |r|,IC50,nM,360
